name,photo_light,light_type,lighting,background_type,image_sharpness,background_sharpness,view,object_view,multiplicity,object_shot,light_source,environment_busyness,environment,water,sky,object_background,stands_on,structures,natural_environment,,location,time,weather,object_property_1,object_property_2,object_property_3,object_property_4,object_property_5,activity,action,age,age_of_living,airplane_type,bicycle_type,bird_type,boat_type,bottle_type,bus_type,car_type,chair_type,motorbike_type,plant_type,train_type,monitor_type,human_emotion
2009_030418,normal,natural,uniform,artificial,fuzzy,fuzzy,middle,front,multiple,partial,point,vacant,,no,none,different,,,,neutral,inside,day,,,soft,smooth,,single_color,,,contemporary,,,,,,,,,,,,,,
2009_030421,normal,natural,uniform,natural,sharp,sharp,middle,back,multiple,partial,diffuse,busy,,yes,gray,different,water,,beach,neutral,outside,day,clear,,soft,smooth,has_hair,multi_color,walking,leisure,,,,,,,,,,,,,,,
2009_030455,overexposed,natural,uniform,artificial,fuzzy,fuzzy,far,back,multiple,full,diffuse,vacant,buildings,no,sunny,different,road,urban,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,walking,leisure,,,,,,,,,,,,,,,
2009_030457,overexposed,natural,uniform,artificial,sharp,sharp,close,side,single,full,diffuse,vacant,buildings,no,sunny,different,road,urban,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,riding,sport,historical,middle,,,,,,,,,,,,,
2009_030488,normal,natural,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,vacant,,no,none,different,,,,neutral,inside,day,,,hard,sharp,,multi_color,standing,,contemporary,,,,,,,,,,,decorative,,,
2009_030704,underexposed,artificial,shadows,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,has_hair,multi_color,standing,work,,middle,,,,,,,,,,,,,happy
2009_030825,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,full,diffuse,vacant,buildings,no,none,different,road,urban,,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,standing,leisure,,middle,,,,,,,,,,,,,
2009_031255,normal,natural,uniform,artificial,sharp,sharp,close,side,single,partial,diffuse,busy,,no,none,similar,road,urban,,neutral,outside,day,,has_wheels,hard,smooth,,multi_color,parked,,contemporary,,,,,,,,family,,,,,,
2009_031299,overexposed,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,clear,has_legs,soft,smooth,,multi_color,,,old,,,,,,,,,armchair,,,,,
2009_031433,normal,natural,uniform,natural,sharp,fuzzy,middle,side,multiple,partial,diffuse,busy,trees,no,sunny,different,road,,forest,neutral,outside,day,clear,,soft,smooth,has_fur,single_color,riding,,,,,,,,,,,,,,,,
2009_031505,normal,natural,shadows,natural,sharp,fuzzy,middle,side,multiple,partial,point,vacant,grass,no,sunny,different,natural,,fields,neutral,outside,day,,has_legs,soft,fuzzy,has_fur,single_color,standing,,,middle,,,,,,,,,,,,,
2009_031644,normal,artificial,uniform,artificial,sharp,sharp,far,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,,,,soft,smooth,,single_color,standing,,contemporary,,,,,,,,,,,,,,
2009_031768,normal,natural,uniform,natural,sharp,fuzzy,close,top,multiple,full,diffuse,vacant,grass,no,none,similar,natural,,fields,neutral,outside,day,,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2009_031804,normal,natural,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,busy,buildings,no,blue,different,road,urban,,neutral,outside,day,clear,,soft,smooth,has_hair,multi_color,driving,work,,middle,,,,,,,,,,,,,neutral
2009_031854,normal,natural,uniform,artificial,sharp,sharp,close,back,single,partial,diffuse,vacant,,no,cloudy,different,road,urban,,neutral,outside,day,clear,has_legs,hard,smooth,has_hair,multi_color,walking,leisure,,old,,,,,,,,,,,,,neutral
2009_031941,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,vacant,,no,none,similar,,,,neutral,inside,,,,hard,smooth,,single_color,parked,,contemporary,,,,,cruise,,,,,,,,,
2009_032185,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,full,point,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,,contemporary,,,,,,beer,,,,,,,,
2009_032238,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,partial,diffuse,busy,trees,no,none,different,,urban,,neutral,outside,day,,,hard,smooth,has_hair,multi_color,walking,,,,,,,,,city,,,,,,,
2009_032239,normal,natural,uniform,artificial,fuzzy,fuzzy,middle,back,multiple,partial,diffuse,busy,buildings,no,blue,different,,urban,,neutral,outside,day,clear,,hard,fuzzy,,multi_color,parked,,,,,,,,,,,,,,,,
2009_032346,normal,natural,uniform,artificial,sharp,sharp,middle,top,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,,
2009_032372,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,night,,,hard,smooth,,multi_color,,,new,,,,,,beer,,,,,,,,
2009_032382,normal,artificial,shadows,artificial,sharp,sharp,far,back,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,has_legs,soft,fuzzy,has_hair,multi_color,standing,leisure,,,,,,,,,,,,,,,neutral
2009_032487,normal,natural,shadows,artificial,sharp,sharp,close,front,multiple,partial,point,busy,trees,no,none,similar,,,,neutral,inside,day,clear,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_032571,underexposed,natural,shadows,artificial,sharp,sharp,close,back,multiple,full,point,vacant,,no,sunny,similar,,,,neutral,inside,day,,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_032584,normal,natural,shadows,artificial,sharp,sharp,middle,bottom,multiple,full,diffuse,vacant,buildings,no,none,different,,urban,,neutral,outside,day,,,soft,fuzzy,,multi_color,standing,,,,,,,,,,,,,flower,,,
2009_032635,normal,natural,uniform,natural,sharp,sharp,far,side,multiple,partial,diffuse,vacant,trees,yes,gray,different,water,,wilderness,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2009_032732,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,,,,soft,smooth,has_hair,single_color,sitting,leisure,,child,,,,,,,,,,,,,happy
2009_033003,normal,artificial,uniform,artificial,fuzzy,fuzzy,far,side,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,party,,,,,,,,,,,,,,,
2009_033043,normal,natural,uniform,natural,sharp,sharp,very_far,back,multiple,partial,diffuse,busy,,yes,blue,different,water,,,neutral,outside,evening,clear,,hard,smooth,,single_color,sailing,,contemporary,,,,,cruise,,,,,,,,,
2009_033071,normal,artificial,uniform,artificial,sharp,sharp,close,top,single,partial,diffuse,busy,,no,none,similar,,,,neutral,inside,,,,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,,
2009_033123,normal,artificial,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,has_legs,soft,smooth,,single_color,standing,,contemporary,,,,,,,,,,,,,,
2009_033269,underexposed,natural,shadows,natural,sharp,sharp,middle,side,single,partial,diffuse,vacant,,no,blue,different,road,,,neutral,inside,day,,,soft,smooth,,multi_color,driving,,contemporary,,,,,,,,sedan,,,,,,
2009_033387,normal,artificial,shadows,artificial,sharp,sharp,far,front,multiple,full,diffuse,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,,,,,,,,,,,,,,,,flat,
2009_033481,normal,natural,shadows,natural,sharp,sharp,far,side,multiple,partial,point,busy,trees,no,blue,similar,natural,,forest,neutral,outside,evening,clear,,soft,fuzzy,has_fur,single_color,standing,,,middle,,,,,,,,,,,,,
2009_033494,normal,artificial,shadows,artificial,sharp,sharp,close,side,multiple,partial,point,vacant,,no,none,different,,,,neutral,inside,,,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_033507,normal,natural,shadows,artificial,sharp,sharp,close,front,multiple,partial,point,busy,trees,no,sunny,different,,rural,,neutral,outside,day,clear,has_legs,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_033569,normal,natural,uniform,natural,sharp,fuzzy,middle,front,multiple,partial,diffuse,busy,trees,no,cloudy,different,road,,,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,spotted,standing,,contemporary,,,,,,,,,,,,,,
2009_033666,normal,natural,uniform,natural,sharp,sharp,close,front,multiple,full,diffuse,vacant,grass,yes,none,different,natural,rural,fields,neutral,outside,day,,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2009_033849,normal,artificial,uniform,artificial,sharp,sharp,middle,front,single,partial,point,busy,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,,
2009_033895,normal,natural,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,vacant,,no,none,similar,,,,neutral,inside,day,,,hard,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,flat,
2009_033991,normal,natural,uniform,natural,sharp,sharp,close,front,single,partial,diffuse,vacant,grass,no,none,different,natural,,,neutral,outside,day,,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,,,,,,
2009_034140,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,,,has_legs,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_034455,normal,artificial,shadows,artificial,sharp,fuzzy,close,side,multiple,full,point,vacant,bushes,no,dark,different,road,urban,,neutral,outside,night,clear,has_wheels,hard,smooth,,single_color,parked,,contemporary,,,,,,,,,,travel,,,,
2009_034568,normal,natural,shadows,artificial,sharp,sharp,close,side,multiple,full,diffuse,vacant,grass,no,none,different,road,,,neutral,outside,day,,has_wings,soft,fuzzy,has_feathers,multi_color,flying,,,,,,wild,,,,,,,,,,
2009_034635,normal,natural,uniform,natural,sharp,sharp,middle,front,multiple,full,diffuse,vacant,,yes,blue,different,water,,,neutral,outside,day,clear,,hard,sharp,,multi_color,sailing,,contemporary,,,,,small,,,,,,,,,
2009_034789,normal,natural,shadows,artificial,fuzzy,sharp,middle,side,multiple,partial,point,busy,trees,no,gray,different,road,,,neutral,outside,day,clear,,hard,smooth,,multi_color,parked,,historical,,,,,,,school,,,,,,,
2009_034859,normal,artificial,uniform,artificial,sharp,sharp,close,side,single,partial,point,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_034969,normal,artificial,uniform,artificial,sharp,sharp,close,side,multiple,partial,diffuse,vacant,,no,none,different,,,,neutral,inside,,,has_wings,hard,smooth,,multi_color,parked,,historical,,personal,,,,,,,,,,,,
2009_035038,normal,artificial,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,vacant,,no,none,different,,,,neutral,inside,,,,soft,smooth,has_hair,multi_color,standing,,,middle,,,,,wine,,,,,,,,
2009_035302,overexposed,natural,uniform,artificial,fuzzy,fuzzy,detail,front,multiple,full,diffuse,busy,,no,none,different,,,,neutral,outside,day,,,hard,smooth,,single_color,standing,,,,,,,,chemical,,,,,,,,
2009_040121,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,full,point,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,laying,,contemporary,,,,,,wine,,,,,,,,
2009_040309,normal,artificial,uniform,artificial,sharp,sharp,detail,side,single,partial,point,vacant,buildings,no,none,different,,single_building,,neutral,outside,night,,,soft,smooth,,single_color,standing,,,middle,,,,,,,,,,,,,
2009_040418,normal,natural,shadows,artificial,fuzzy,fuzzy,middle,front,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,day,,,soft,smooth,,single_color,standing,,contemporary,,,,,,,,,,,decorative,,,
2009_040421,normal,natural,uniform,natural,sharp,sharp,middle,side,multiple,partial,diffuse,busy,,yes,gray,different,water,,beach,neutral,outside,day,clear,has_legs,soft,smooth,has_hair,multi_color,walking,leisure,,,,,,,,,,,,,,,neutral
2009_040704,underexposed,artificial,shadows,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,has_legs,soft,smooth,has_hair,multi_color,standing,work,,middle,,,,,,,,,,,,,happy
2009_040825,normal,natural,shadows,artificial,sharp,sharp,close,side,multiple,partial,diffuse,vacant,buildings,no,none,different,road,urban,,neutral,outside,day,clear,has_legs,hard,smooth,has_hair,multi_color,standing,work,,,,,,,,,,,,,,,
2009_041299,overexposed,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,clear,has_legs,soft,smooth,,multi_color,,,old,,,,,,,,,,,,,,
2009_041433,normal,natural,uniform,natural,sharp,fuzzy,middle,front,multiple,partial,diffuse,busy,trees,no,sunny,different,road,,forest,neutral,outside,day,clear,,soft,smooth,,multi_color,riding,leisure,,middle,,,,,,,,,,,,,happy
2009_041505,normal,natural,shadows,natural,sharp,fuzzy,close,side,multiple,partial,point,busy,grass,no,sunny,different,natural,,fields,neutral,outside,day,,,soft,fuzzy,has_fur,single_color,standing,,,young,,,,,,,,,,,,,
2009_041644,normal,artificial,shadows,artificial,sharp,sharp,middle,side,multiple,partial,point,vacant,,no,none,similar,,,,neutral,inside,,,has_legs,soft,smooth,,single_color,standing,,contemporary,,,,,,,,,,,,,,
2009_041768,normal,natural,uniform,natural,sharp,fuzzy,close,side,multiple,full,diffuse,busy,grass,no,none,similar,natural,,fields,neutral,outside,day,,has_legs,soft,fuzzy,has_fur,single_color,standing,,,child,,,,,,,,,,,,,
2009_042185,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,full,point,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,,contemporary,,,,,,beer,,,,,,,,
2009_042238,normal,natural,uniform,artificial,sharp,sharp,very_far,side,multiple,partial,diffuse,busy,trees,no,none,different,,urban,,neutral,outside,day,,,hard,smooth,has_hair,multi_color,walking,,,,,,,,,city,,,,,,,
2009_042239,normal,natural,uniform,artificial,fuzzy,fuzzy,middle,back,single,partial,diffuse,busy,buildings,no,blue,different,,urban,,neutral,outside,day,clear,has_legs,soft,fuzzy,,multi_color,walking,,,,,,,,,,,,,,,,
2009_042346,normal,natural,uniform,artificial,sharp,sharp,middle,side,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,,
2009_042372,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,night,,,soft,fuzzy,has_hair,multi_color,standing,party,,middle,,,,,,,,,,,,,happy
2009_042382,normal,artificial,shadows,artificial,sharp,sharp,far,back,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,has_legs,soft,fuzzy,has_hair,multi_color,standing,leisure,,,,,,,,,,,,,,,neutral
2009_042487,normal,natural,shadows,artificial,sharp,sharp,close,side,multiple,full,point,vacant,trees,no,none,similar,,,,neutral,inside,day,clear,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_042571,underexposed,natural,shadows,artificial,sharp,sharp,far,front,multiple,full,point,vacant,,no,sunny,different,,,,neutral,inside,day,,,hard,smooth,,single_color,standing,,,,,,,,,,,,,decorative,,,
2009_042732,normal,artificial,uniform,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,similar,,,,neutral,inside,,,,soft,smooth,,single_color,sitting,,,,,,,,water,,,,,,,,happy
2009_043003,normal,artificial,uniform,artificial,fuzzy,fuzzy,far,side,multiple,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,hard,smooth,,single_color,standing,party,,,,,,,,,,,,,,,
2009_043043,normal,natural,uniform,natural,sharp,sharp,close,side,single,partial,diffuse,busy,,yes,blue,different,water,,,neutral,outside,evening,clear,,hard,smooth,,single_color,sailing,work,,,,,,,,,,,,,,,
2009_043071,normal,artificial,uniform,artificial,sharp,sharp,close,front,single,partial,diffuse,busy,,no,none,similar,,,,neutral,inside,,,,hard,smooth,has_hair,multi_color,standing,,,child,,,,,,,,,,,,,neutral
2009_043387,normal,artificial,shadows,artificial,sharp,sharp,far,front,multiple,full,diffuse,vacant,,no,none,different,,,,neutral,inside,,,,hard,smooth,,multi_color,,,,,,,,,,,,,,,,flat,
2009_043494,normal,artificial,shadows,artificial,sharp,sharp,close,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_043507,normal,natural,shadows,artificial,sharp,sharp,close,side,multiple,partial,point,busy,trees,no,sunny,different,,rural,,neutral,outside,day,clear,has_legs,hard,smooth,,single_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_043569,normal,natural,uniform,natural,sharp,fuzzy,middle,side,multiple,partial,diffuse,busy,trees,no,cloudy,different,road,,,neutral,outside,day,clear,has_legs,soft,smooth,has_fur,single_color,standing,,contemporary,,,,,,,,,,,,,,
2009_043666,normal,natural,uniform,natural,sharp,sharp,close,side,multiple,partial,diffuse,busy,grass,yes,none,different,natural,rural,fields,neutral,outside,day,,has_legs,soft,fuzzy,has_fur,single_color,standing,,,,,,,,,,,,,,,,
2009_043895,normal,natural,uniform,artificial,sharp,sharp,middle,side,single,partial,point,busy,,no,none,different,,,,neutral,inside,day,,,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,,,,,,
2009_044140,normal,artificial,uniform,artificial,sharp,sharp,middle,front,multiple,partial,point,busy,,no,none,different,,,,neutral,inside,,,has_legs,soft,smooth,,multi_color,standing,,contemporary,,,,,,,,,table,,,,,
2009_044455,normal,artificial,shadows,artificial,sharp,fuzzy,middle,front,multiple,full,point,vacant,bushes,no,dark,similar,road,urban,,neutral,outside,night,clear,has_wheels,hard,smooth,,single_color,parked,,contemporary,,,,,,,,,,travel,,,,
2009_044568,normal,natural,shadows,artificial,sharp,sharp,close,back,multiple,full,diffuse,vacant,grass,no,none,different,road,,,neutral,outside,day,,has_wings,soft,fuzzy,has_feathers,multi_color,flying,,,,,,wild,,,,,,,,,,
2009_045038,normal,artificial,uniform,artificial,sharp,sharp,middle,front,single,partial,diffuse,busy,,no,none,different,,,,neutral,inside,,,,soft,fuzzy,,multi_color,standing,,,middle,,,,,,,,,,flower,,,
2009_045302,overexposed,natural,uniform,artificial,fuzzy,fuzzy,detail,front,multiple,full,diffuse,busy,,no,none,different,,,,neutral,outside,day,,,hard,smooth,,single_color,standing,,,,,,,,chemical,,,,,,,,
